step,reward
200,-13.960551
400,-14.119895
600,-15.224542
800,-14.439328
1000,-15.294873
1200,-14.646497
1400,-14.254589
1600,-14.518718
1800,-14.668748
2000,-15.181283
2200,-15.131487
2400,-14.259784
2600,-15.836928
2800,-15.097245
3000,-14.576333
3200,-14.087537
3400,-14.724997
3600,-15.716136
3800,-14.181955
4000,-15.590351
4200,-15.264446
4400,-13.898863
4600,-14.722686
4800,-15.256669
5000,-14.751265
5200,-15.597799
5400,-15.538917
5600,-13.75912
5800,-14.783417
6000,-14.993789
6200,-15.581067
6400,-13.994028
6600,-15.127215
6800,-14.891041
7000,-14.396861
7200,-15.741293
7400,-14.988172
7600,-14.319649
7800,-14.439161
8000,-15.064623
8200,-14.167341
8400,-14.234628
8600,-14.346507
8800,-14.128857
9000,-14.396796
9200,-16.621859
9400,-14.889491
9600,-13.887935
9800,-15.851558
10000,-14.227309
10200,-14.493914
