step,reward
200,-14.712845
400,-14.208996
600,-15.20768
800,-13.738113
1000,-15.060152
1200,-14.188061
1400,-13.296153
1600,-14.826592
1800,-15.467574
2000,-14.186399
2200,-1.401017
2400,-14.515614
2600,-14.589277
2800,-14.559678
3000,-14.330776
3200,-14.950242
3400,-14.809634
3600,-15.112351
3800,-14.372355
4000,-15.386654
4200,-14.868593
4400,-13.632556
4600,-13.918665
4800,-15.384056
5000,-14.786635
5200,-14.8187
5400,-15.760734
5600,-13.203067
5800,-14.184115
6000,-14.096775
6200,-13.699794
6400,-12.966606
6600,-15.157958
6800,-14.462711
7000,-14.234632
7200,-14.561836
7400,-14.839511
7600,-13.780218
7800,-13.63475
8000,-14.017469
8200,-0.342588
8400,-14.862894
8600,-14.720762
8800,-14.400558
9000,-13.280851
9200,-15.579585
9400,-15.123426
9600,-13.530475
9800,-14.418397
10000,-13.883863
