step,reward
200,-14.346712
400,-15.262054
600,-15.171049
800,-15.224081
1000,-15.276356
1200,-15.591543
1400,-15.410345
1600,-15.860429
1800,-16.269202
2000,-15.336107
2200,-15.702016
2400,-14.753972
2600,-14.836699
2800,-15.019126
3000,-15.324717
3200,-14.812956
3400,-15.600864
3600,-15.012188
3800,-15.681136
4000,-16.048818
4200,-14.480441
4400,-14.858299
4600,-16.244601
4800,-15.591479
5000,-15.055236
5200,-15.767217
5400,-15.463896
5600,-15.920805
5800,-15.379338
6000,-14.564843
6200,-15.421912
6400,-16.294814
6600,-15.44066
6800,-15.919919
7000,-14.623262
7200,-16.908852
7400,-15.336583
7600,-14.064156
7800,-15.448773
8000,-15.142056
8200,-13.517275
8400,-15.462385
8600,-15.15194
8800,-14.393018
9000,-15.311369
9200,-17.116372
9400,-15.007298
9600,-15.563484
9800,-16.424292
10000,-15.73085
10200,-15.367648
