step,reward
200,-15.032887445114508
400,-13.701908888586843
600,-15.228386701235584
800,-14.896045708076583
1000,-15.060684393906637
1200,-15.286924815202836
1400,-15.089940255880386
1600,-14.48839640771439
1800,-15.68201010436874
2000,-14.748247508105583
2200,-14.845217294187057
2400,-15.279785439498037
2600,-15.141148493945888
2800,-15.00087080888206
3000,-14.201783919524614
3200,-14.370390943829529
3400,-15.658385697880895
3600,-15.049402875733016
3800,-14.879655038501662
4000,-14.963532616533572
4200,-14.61563888776143
4400,-14.408152072864096
4600,-14.843727671583848
4800,-14.972801858087763
5000,-15.108168315936735
5200,-14.576152017761853
5400,-15.297865919323794
5600,-14.403944533419114
5800,-15.128316141124902
6000,-14.49703356051333
6200,-15.456615781519425
6400,-14.209384328213
6600,-15.239556587089947
6800,-15.206314334507004
7000,-13.940108276397568
7200,-15.267416912071102
7400,-14.697048238584035
7600,-14.371662394513361
7800,-14.225664059783451
8000,-14.155960110034943
8200,-14.398990903260119
8400,-14.76794099274434
8600,-14.955629924972758
8800,-13.722656131081065
9000,-14.654443644134403
9200,-15.749250835727198
9400,-14.779520468165465
9600,-13.641199336174138
9800,-14.870843498603492
10000,-13.241115406253302
