step,reward
200,-14.90155
400,-13.71764
600,-15.040548
800,-14.685172
1000,-15.291739
1200,-13.668571
1400,-13.747615
1600,-15.697984
1800,-16.232805
2000,-14.270083
2200,-13.533021
2400,-14.052085
2600,-16.418574
2800,-14.754298
3000,-16.362818
3200,-7.636056
3400,-14.966461
3600,-14.072751
3800,-14.683352
4000,-16.226893
4200,-13.79704
4400,-12.184742
4600,-15.193237
4800,-17.16559
5000,-15.926707
5200,-18.086285
5400,-19.51789
5600,-13.603193
5800,-14.634312
6000,-14.441329
6200,-14.777644
6400,-10.945838
6600,-18.456265
6800,-14.369431
7000,-14.195209
7200,-7.146493
7400,-15.77639
7600,-12.829868
7800,-14.84731
8000,-16.234869
8200,-0.342588
8400,-14.89611
8600,-15.313034
8800,-15.554262
9000,-13.159566
9200,-18.008456
9400,-15.885814
9600,-14.214008
9800,-14.463124
10000,-14.126816
