step,reward
200,-11.911005
400,-15.417981
600,-16.85953
800,-16.121609
1000,-17.018282
1200,-15.130463
1400,-15.12035
1600,-16.57846
1800,-15.284385
2000,-14.735806
2200,-16.816319
2400,-14.797586
2600,-14.506384
2800,-14.493985
3000,-14.623573
3200,-15.41441
3400,-14.697378
3600,-14.918972
3800,-17.256613
4000,-16.791194
4200,-18.289954
4400,-16.95792
4600,-19.038564
4800,-18.302113
5000,-17.699381
5200,-17.17737
5400,-20.167375
5600,-19.803545
5800,-17.631191
6000,-17.086224
6200,-20.015293
6400,-19.863562
6600,-15.201828
6800,-17.622428
7000,-16.355654
7200,-18.460708
7400,-14.512883
7600,-13.551803
7800,-14.61441
8000,-14.382567
8200,-2.542259
8400,-16.807854
8600,-14.644193
8800,-13.838171
9000,-17.945593
9200,-19.052257
9400,-16.515463
9600,-17.072462
9800,-18.758808
10000,-15.109827
