step,reward
200,-11.565673
400,-14.39543
600,-15.498166
800,-14.869595
1000,-14.246029
1200,-14.869626
1400,-15.23717
1600,-16.640433
1800,-15.458455
2000,-14.726043
2200,-16.479691
2400,-15.969584
2600,-18.382516
2800,-15.1345
3000,-17.337087
3200,-15.565804
3400,-15.8874
3600,-17.959307
3800,-16.47949
4000,-18.534919
4200,-18.421532
4400,-15.383715
4600,-19.17219
4800,-16.951679
5000,-16.668232
5200,-14.731195
5400,-17.48583
5600,-14.618175
5800,-15.196951
6000,-14.576514
6200,-15.856342
6400,-15.396354
6600,-14.721273
6800,-14.749874
7000,-14.535789
7200,-18.313766
7400,-14.271135
7600,-13.616909
7800,-14.516317
8000,-14.376791
8200,-2.530325
8400,-14.744421
8600,-14.204743
8800,-13.990635
9000,-15.210372
9200,-15.831803
9400,-14.944009
9600,-14.676351
9800,-15.036481
10000,-14.459138
