step,reward
200,-15.242857
400,-13.699517
600,-15.024506
800,-15.135403
1000,-15.054633
1200,-15.15383
1400,-15.158141
1600,-14.676863
1800,-15.584937
2000,-14.841765
2200,-14.708001
2400,-15.364001
2600,-14.830758
2800,-15.224453
3000,-14.504321
3200,-14.747354
3400,-15.433846
3600,-15.278822
3800,-13.919943
4000,-15.302179
4200,-14.668808
4400,-14.654888
4600,-15.093386
4800,-14.778644
5000,-14.934906
5200,-14.943146
5400,-15.937484
5600,-14.614608
5800,-15.175351
6000,-14.272081
6200,-15.446342
6400,-13.954661
6600,-15.36459
6800,-14.81425
7000,-13.743027
7200,-15.61549
7400,-14.495519
7600,-14.096862
7800,-14.495424
8000,-15.966936
8200,-14.169239
8400,-14.846408
8600,-14.82823
8800,-13.927723
9000,-14.50146
9200,-15.980945
9400,-14.639429
9600,-13.427886
9800,-15.048713
10000,-13.623601
10200,-14.959025
