step,reward
200,-14.905848
400,-13.81656
600,-14.901712
800,-14.62238
1000,-15.208147
1200,-14.800246
1400,-13.660669
1600,-15.838377
1800,-16.263041
2000,-14.371486
2200,-13.662689
2400,-13.987967
2600,-16.720012
2800,-14.776767
3000,-17.138424
3200,-7.558403
3400,-14.963781
3600,-14.097283
3800,-14.680609
4000,-16.239956
4200,-13.795275
4400,-12.183941
4600,-15.202075
4800,-17.188137
5000,-15.925765
5200,-18.085304
5400,-19.516468
5600,-13.63066
5800,-14.634312
6000,-14.441329
6200,-14.647884
6400,-10.945838
6600,-18.467218
6800,-14.366837
7000,-14.195209
7200,-7.146493
7400,-15.79148
7600,-12.829868
7800,-14.869749
8000,-16.233081
8200,-0.342588
8400,-14.868407
8600,-15.313034
8800,-15.554262
9000,-13.117769
9200,-18.022657
9400,-15.885814
9600,-14.214008
9800,-14.463124
10000,-14.126816
