step,reward
200,-14.832629
400,-13.606367
600,-15.231745
800,-15.158421
1000,-15.078478
1200,-15.394987
1400,-14.175092
1600,-14.83502
1800,-15.654771
2000,-14.310203
2200,-13.99307
2400,-14.449736
2600,-15.106434
2800,-14.725863
3000,-14.682222
3200,-15.405898
3400,-14.844627
3600,-14.863183
3800,-14.425254
4000,-14.141576
4200,-14.532792
4400,-13.87577
4600,-14.435944
4800,-15.048074
5000,-14.585393
5200,-14.955959
5400,-14.74469
5600,-13.457216
5800,-14.352433
6000,-12.534577
6200,-14.669493
6400,-12.890593
6600,-15.23066
6800,-14.766388
7000,-14.029385
7200,-14.308745
7400,-14.424783
7600,-13.600848
7800,-14.191854
8000,-14.903933
8200,-0.34188
8400,-15.33625
8600,-14.662257
8800,-13.476386
9000,-13.678763
9200,-15.595441
9400,-15.692603
9600,-13.376933
9800,-14.579934
10000,-13.910684
