step,reward
200,-14.421042
400,-14.154301
600,-14.753824
800,-14.954419
1000,-14.649871
1200,-15.053913
1400,-14.295042
1600,-14.98548
1800,-14.753301
2000,-14.743921
2200,-15.122336
2400,-14.452662
2600,-15.348492
2800,-15.14982
3000,-13.938833
3200,-14.157733
3400,-14.898874
3600,-15.129118
3800,-14.858878
4000,-15.053607
4200,-14.934375
4400,-14.197837
4600,-14.935302
4800,-14.967428
5000,-14.698755
5200,-14.751474
5400,-15.074032
5600,-13.585224
5800,-15.046296
6000,-14.681714
6200,-15.540844
6400,-13.987477
6600,-14.772453
6800,-15.029787
7000,-14.180942
7200,-14.977749
7400,-14.504244
7600,-14.34204
7800,-13.44533
8000,-16.118855
8200,-14.05151
8400,-14.670343
8600,-15.084178
8800,-14.058175
9000,-14.595787
9200,-16.208931
9400,-14.745807
9600,-14.206525
9800,-14.859444
10000,-14.113766
