step,reward
200,-14.839718
400,-13.807032
600,-15.361564
800,-15.430094
1000,-15.013362
1200,-15.7169
1400,-13.953272
1600,-14.247941
1800,-15.125941
2000,-14.278382
2200,-13.844805
2400,-14.508069
2600,-14.640968
2800,-14.458402
3000,-14.402711
3200,-15.352266
3400,-14.790455
3600,-14.515707
3800,-14.349602
4000,-14.098454
4200,-14.471745
4400,-13.987811
4600,-14.288412
4800,-15.200446
5000,-14.495268
5200,-14.552706
5400,-14.847796
5600,-13.494982
5800,-13.949978
6000,-12.55678
6200,-14.132416
6400,-12.600974
6600,-14.710598
6800,-14.934422
7000,-13.951926
7200,-14.321057
7400,-14.180251
7600,-13.156362
7800,-13.888072
8000,-14.968317
8200,-0.342181
8400,-15.136729
8600,-14.650177
8800,-13.201476
9000,-13.617777
9200,-14.32716
9400,-14.940139
9600,-13.101899
9800,-15.04993
10000,-13.844947
