step,reward
200,-11.549098
400,-14.61372
600,-15.888993
800,-15.216507
1000,-14.721105
1200,-15.279061
1400,-15.639773
1600,-16.718976
1800,-15.965312
2000,-14.641472
2200,-15.934165
2400,-15.368692
2600,-15.22506
2800,-15.240715
3000,-15.396433
3200,-14.617059
3400,-14.755323
3600,-15.353481
3800,-15.963172
4000,-15.949954
4200,-15.623218
4400,-14.611351
4600,-16.254663
4800,-15.812711
5000,-15.547851
5200,-15.132121
5400,-15.925913
5600,-15.405734
5800,-15.764494
6000,-15.006145
6200,-16.265532
6400,-16.26815
6600,-15.376747
6800,-15.181623
7000,-14.723406
7200,-17.37243
7400,-15.224051
7600,-12.379022
7800,-15.444557
8000,-14.530358
8200,-2.559067
8400,-15.570295
8600,-15.168797
8800,-13.920106
9000,-16.383866
9200,-16.794375
9400,-15.477429
9600,-15.675385
9800,-16.489241
10000,-14.891412
10200,-15.511366
