step,reward
200,-14.019105
400,-14.154482
600,-15.917673
800,-14.707574
1000,-15.443594
1200,-15.963017
1400,-14.822506
1600,-14.144076
1800,-15.335668
2000,-15.535272
2200,-16.102789
2400,-15.290041
2600,-15.135247
2800,-15.084655
3000,-14.691431
3200,-14.572977
3400,-14.251671
3600,-15.015593
3800,-14.59094
4000,-13.618437
4200,-16.046346
4400,-13.994266
4600,-14.818543
4800,-14.465579
5000,-14.773791
5200,-13.620155
5400,-15.723262
5600,-13.337618
5800,-14.601238
6000,-14.394646
6200,-15.29916
6400,-13.219138
6600,-14.829015
6800,-15.800644
7000,-14.053081
7200,-15.449773
7400,-15.277665
7600,-13.977297
7800,-14.530707
8000,-15.15083
8200,-13.384839
8400,-14.934392
8600,-15.342528
8800,-14.788395
9000,-14.495324
9200,-15.595027
9400,-14.585688
9600,-14.392247
9800,-15.69275
10000,-13.670481
10200,-14.714339
