step,reward
200,-14.778121
400,-14.381661
600,-15.432523
800,-14.99997
1000,-15.202075
1200,-15.384768
1400,-14.532481
1600,-14.409801
1800,-15.241632
2000,-15.257416
2200,-15.656854
2400,-14.656913
2600,-14.811549
2800,-15.100486
3000,-14.474315
3200,-14.51696
3400,-14.901014
3600,-15.338268
3800,-15.07937
4000,-16.229359
4200,-15.728636
4400,-13.532546
4600,-14.714856
4800,-15.217444
5000,-14.970466
5200,-14.659382
5400,-15.564339
5600,-15.058744
5800,-15.709074
6000,-14.827434
6200,-15.673055
6400,-14.777705
6600,-14.415141
6800,-15.843255
7000,-14.098624
7200,-16.242868
7400,-14.942057
7600,-15.096419
7800,-14.798862
8000,-14.526815
8200,-13.393823
8400,-15.180827
8600,-15.890777
8800,-13.885354
9000,-14.851276
9200,-17.693316
9400,-15.65872
9600,-13.675571
9800,-16.165338
10000,-14.587308
