step,reward
200,-19.353514
400,-19.951919
600,-21.849131
800,-19.967314
1000,-21.330496
1200,-20.198584
1400,-21.075011
1600,-23.518528
1800,-22.1078
2000,-19.489547
2200,-22.934813
2400,-22.275745
2600,-21.964296
2800,-21.565211
3000,-21.394125
3200,-20.328824
3400,-21.15117
3600,-21.92943
3800,-22.873722
4000,-23.043762
4200,-21.172252
4400,-19.606754
4600,-22.426401
4800,-22.004492
5000,-20.616127
5200,-20.023456
5400,-21.389151
5600,-20.984357
5800,-21.157936
6000,-20.011165
6200,-22.284404
6400,-21.650609
6600,-19.939352
6800,-19.309122
7000,-18.165038
7200,-23.843968
7400,-18.757458
7600,-13.486221
7800,-19.977987
8000,-19.040487
8200,-15.037226
8400,-20.800486
8600,-20.042817
8800,-18.019292
9000,-21.220583
9200,-22.71364
9400,-20.280223
9600,-20.646689
9800,-21.420757
10000,-20.660771
