step,reward
200,-11.328273
400,-14.464186
600,-15.93958
800,-14.962567
1000,-14.263506
1200,-15.852131
1400,-15.410391
1600,-16.588683
1800,-15.596506
2000,-14.645839
2200,-19.149115
2400,-15.987547
2600,-15.108499
2800,-14.703983
3000,-16.00786
3200,-15.49481
3400,-14.69219
3600,-14.992908
3800,-17.507485
4000,-19.572765
4200,-17.610115
4400,-15.202988
4600,-18.085976
4800,-17.237672
5000,-17.776543
5200,-16.399414
5400,-18.100649
5600,-15.517148
5800,-16.093249
6000,-14.479467
6200,-17.193412
6400,-17.05671
6600,-18.092206
6800,-14.727259
7000,-15.831344
7200,-18.896135
7400,-16.187958
7600,-12.827018
7800,-14.909424
8000,-14.642596
8200,-2.553169
8400,-16.514392
8600,-15.835552
8800,-13.077748
9000,-17.884966
9200,-16.497264
9400,-15.162407
9600,-16.681058
9800,-15.408336
10000,-14.396102
