step,reward
200,-13.099047
400,-14.263057
600,-15.79951
800,-15.232863
1000,-15.161969
1200,-15.365441
1400,-14.185069
1600,-14.17885
1800,-15.077089
2000,-15.067118
2200,-15.5086
2400,-14.785504
2600,-14.77033
2800,-15.256389
3000,-14.844697
3200,-14.073707
3400,-15.560087
3600,-15.203105
3800,-13.290878
4000,-14.240546
4200,-14.892087
4400,-13.461644
4600,-14.951429
4800,-14.608739
5000,-14.899948
5200,-14.396879
5400,-15.991729
5600,-15.104863
5800,-14.147353
6000,-14.656223
6200,-15.089433
6400,-12.50909
6600,-8.263807
6800,-15.988854
7000,-14.329724
7200,-15.208835
7400,-14.958137
7600,-13.252006
7800,-13.414769
8000,-14.264872
8200,-0.314473
8400,-15.083304
8600,-15.265137
8800,-14.214729
9000,-14.622241
9200,-15.510024
9400,-14.908316
9600,-14.30115
9800,-14.391126
10000,-14.913972
