step,reward
200,-14.823705175344719
400,-13.863361460496483
600,-16.166654286412513
800,-15.055291063446623
1000,-14.525760551612803
1200,-14.82880274784468
1400,-15.119656774648483
1600,-14.41318247772738
1800,-15.651325351958635
2000,-14.761506795138848
2200,-16.040858183630153
2400,-14.895333998049134
2600,-15.283343906634878
2800,-15.17547329171382
3000,-14.714901153352656
3200,-14.945966435593471
3400,-14.63357985749494
3600,-14.94350821192568
3800,-14.781280218006557
4000,-15.7163167116028
4200,-15.267133463559329
4400,-14.541739232611784
4600,-14.948537037399479
4800,-15.073286586034019
5000,-15.311812230413988
5200,-15.191003981222423
5400,-15.43952680830965
5600,-13.575709780937816
5800,-15.236566277480629
6000,-14.889920815755897
6200,-16.109477207700408
6400,-13.586632805385864
6600,-14.880929823934709
6800,-14.822994822791053
7000,-13.762205789976017
7200,-15.468784037564571
7400,-14.791824080593598
7600,-14.56160627909728
7800,-13.456209586911497
8000,-15.44143130935755
8200,-13.59328096877645
8400,-15.749109965789396
8600,-15.433839800792388
8800,-14.02275887346482
9000,-14.4661678881648
9200,-15.663599718105527
9400,-14.801350767462141
9600,-13.573426782490408
9800,-15.03342573566656
10000,-14.532591569030284
