step,reward
200,-13.560344
400,-14.02572
600,-14.878747
800,-14.51129
1000,-15.09093
1200,-14.232466
1400,-13.310873
1600,-14.707902
1800,-14.810434
2000,-14.548918
2200,-1.23644
2400,-14.308037
2600,-14.415696
2800,-14.500162
3000,-15.04441
3200,-14.562015
3400,-14.304168
3600,-15.053014
3800,-14.270038
4000,-14.036558
4200,-14.879513
4400,-13.436705
4600,-13.803703
4800,-14.831115
5000,-14.560916
5200,-13.494764
5400,-15.41609
5600,-13.356694
5800,-14.470182
6000,-13.979841
6200,-14.950966
6400,-12.742143
6600,-15.021895
6800,-14.612509
7000,-14.099631
7200,-13.572945
7400,-14.068609
7600,-14.177507
7800,-13.303026
8000,-14.415021
8200,-0.343176
8400,-15.40137
8600,-14.382159
8800,-12.787751
9000,-13.758899
9200,-15.735628
9400,-14.778448
9600,-13.304023
9800,-14.867599
10000,-13.797621
10200,-13.870089
