step,reward
200,-15.520548
400,-14.22122
600,-15.161652
800,-15.346128
1000,-15.530095
1200,-14.582274
1400,-14.646373
1600,-14.051287
1800,-15.527403
2000,-14.711305
2200,-14.956606
2400,-15.223709
2600,-14.974199
2800,-15.289955
3000,-14.342219
3200,-14.774304
3400,-14.566112
3600,-14.667485
3800,-14.178731
4000,-14.703615
4200,-14.846365
4400,-14.258422
4600,-15.422002
4800,-15.674873
5000,-14.779371
5200,-15.779211
5400,-14.052262
5600,-15.104056
5800,-13.898898
6000,-14.947906
6200,-15.467808
6400,-14.803043
6600,-15.216758
6800,-16.231495
7000,-14.460165
7200,-16.354117
7400,-15.427247
7600,-13.80751
7800,-15.245716
8000,-15.349384
8200,-13.805772
8400,-14.805508
8600,-15.059598
8800,-13.580939
9000,-14.56753
9200,-16.05593
9400,-14.636868
9600,-14.029396
9800,-14.289636
10000,-14.790978
