step,reward
200,-11.700315171985213
400,-14.780823443308766
600,-16.14361734344543
800,-14.873303746835399
1000,-14.711572149133847
1200,-15.229683749159516
1400,-15.61769484837616
1600,-15.692156913591964
1800,-16.174987064039993
2000,-14.474453464204995
2200,-16.14313562293221
2400,-15.363399274060788
2600,-14.562335523882286
2800,-15.080429860092313
3000,-15.48677930574246
3200,-14.527840962787856
3400,-14.812570385333885
3600,-15.229254140122144
3800,-16.13257726760372
4000,-16.153546023814865
4200,-15.079958292510407
4400,-14.745287639142411
4600,-16.144242154226927
4800,-16.374747921740205
5000,-15.699692579370254
5200,-15.116196488392813
5400,-15.910138129023082
5600,-15.241782839477938
5800,-15.035990893700182
6000,-15.205127592676751
6200,-16.42793049784884
6400,-15.800712287882536
6600,-15.35284094141561
6800,-15.139322294403105
7000,-15.06840671573715
7200,-16.845839054633945
7400,-15.373205825557358
7600,-12.319339288277332
7800,-15.408368530517636
8000,-14.726695356023633
8200,-2.5480980224784235
8400,-15.79329480596632
8600,-15.408049438854235
8800,-14.373042574599854
9000,-16.254602413883546
9200,-16.41271248726877
9400,-15.481690730811778
9600,-15.669347115220582
9800,-16.09167891169815
10000,-14.736261556305799
