step,reward
200,-12.083491
400,-14.723722
600,-15.88948
800,-15.127792
1000,-14.776106
1200,-15.057591
1400,-15.45924
1600,-15.961241
1800,-15.862076
2000,-14.720101
2200,-15.724824
2400,-15.427214
2600,-14.375969
2800,-15.265922
3000,-15.356192
3200,-14.247236
3400,-14.433702
3600,-14.627075
3800,-15.672705
4000,-15.425466
4200,-15.28162
4400,-14.488601
4600,-15.851053
4800,-15.463457
5000,-15.446305
5200,-15.006951
5400,-16.082933
5600,-15.49577
5800,-15.36043
6000,-15.221855
6200,-16.325854
6400,-16.001166
6600,-14.900761
6800,-14.876927
7000,-14.622766
7200,-16.792773
7400,-15.085045
7600,-12.455751
7800,-15.250421
8000,-14.473874
8200,-2.542461
8400,-15.246506
8600,-14.858553
8800,-14.005977
9000,-15.968714
9200,-16.522619
9400,-15.006957
9600,-15.322266
9800,-16.149107
10000,-14.56846
