step,reward
200,-14.441603
400,-14.507287
600,-15.678855
800,-14.863282
1000,-15.925222
1200,-14.868133
1400,-14.900997
1600,-15.026945
1800,-15.740925
2000,-14.728051
2200,-16.20127
2400,-14.791874
2600,-14.38859
2800,-14.366619
3000,-16.741591
3200,-15.546684
3400,-16.350632
3600,-17.68743
3800,-16.529045
4000,-16.3717
4200,-15.368721
4400,-14.368378
4600,-16.132368
4800,-16.272082
5000,-14.812205
5200,-14.707727
5400,-15.296416
5600,-15.284365
5800,-15.198489
6000,-14.88001
6200,-16.998988
6400,-15.396354
6600,-14.498555
6800,-14.748676
7000,-14.536224
7200,-18.910923
7400,-14.373298
7600,-13.67095
7800,-15.116339
8000,-14.380376
8200,-8.744384
8400,-16.50794
8600,-14.886497
8800,-15.310633
9000,-15.204854
9200,-16.747316
9400,-15.222069
9600,-14.960286
9800,-16.143531
10000,-14.675661
