step,reward
200,-11.896509
400,-17.033828
600,-20.0682
800,-17.128316
1000,-19.063858
1200,-18.101304
1400,-19.118523
1600,-21.870412
1800,-20.442064
2000,-16.346587
2200,-20.86231
2400,-20.741071
2600,-19.397252
2800,-19.105657
3000,-20.824455
3200,-19.083416
3400,-18.937655
3600,-19.8258
3800,-21.3494
4000,-21.391861
4200,-19.320454
4400,-17.603131
4600,-21.447173
4800,-20.808929
5000,-18.470785
5200,-19.040906
5400,-20.186974
5600,-20.05324
5800,-20.057809
6000,-18.74684
6200,-20.963913
6400,-21.040762
6600,-19.049741
6800,-17.90696
7000,-16.361902
7200,-23.032811
7400,-18.264361
7600,-12.2208
7800,-19.924682
8000,-17.147988
8200,-13.495396
8400,-20.372181
8600,-18.328468
8800,-16.365751
9000,-21.484667
9200,-22.599413
9400,-19.261013
9600,-19.983022
9800,-21.403893
10000,-19.827887
