step,reward
200,-14.406548
400,-13.951819
600,-14.988915
800,-15.049933
1000,-15.19582
1200,-15.200462
1400,-14.169234
1600,-14.069457
1800,-14.606175
2000,-14.879981
2200,-14.356777
2400,-14.745499
2600,-14.869877
2800,-14.535237
3000,-14.675589
3200,-14.301825
3400,-14.88147
3600,-14.7876
3800,-15.00753
4000,-15.099549
4200,-14.643615
4400,-14.205741
4600,-14.877938
4800,-15.190632
5000,-15.53439
5200,-14.57415
5400,-14.494729
5600,-14.415048
5800,-14.162377
6000,-14.289494
6200,-15.099175
6400,-14.115244
6600,-13.988992
6800,-14.99167
7000,-14.358349
7200,-15.388935
7400,-14.84534
7600,-12.928421
7800,-12.81454
8000,-14.377818
8200,-13.548956
8400,-14.804154
8600,-14.868875
8800,-13.751724
9000,-13.701508
9200,-14.894876
9400,-14.653916
9600,-14.005664
9800,-15.590064
10000,-13.328983
