step,reward
200,-11.569017
400,-15.865287
600,-16.789486
800,-15.657886
1000,-16.821249
1200,-16.443567
1400,-18.625969
1600,-19.983808
1800,-18.504798
2000,-14.640455
2200,-19.616784
2400,-18.185611
2600,-18.611115
2800,-16.899662
3000,-17.575246
3200,-16.999808
3400,-16.364438
3600,-18.396684
3800,-16.644716
4000,-18.488351
4200,-17.677489
4400,-14.483612
4600,-18.441411
4800,-17.034512
5000,-16.625998
5200,-17.163257
5400,-18.569175
5600,-18.676519
5800,-17.934506
6000,-16.407167
6200,-17.713538
6400,-19.194167
6600,-17.540484
6800,-14.883802
7000,-15.489199
7200,-21.298131
7400,-16.028787
7600,-12.540315
7800,-16.79957
8000,-14.650882
8200,-2.55446
8400,-18.361024
8600,-16.75495
8800,-15.383457
9000,-20.733186
9200,-21.08665
9400,-18.830377
9600,-18.953929
9800,-20.009961
10000,-16.742853
