step,reward
200,-19.369091
400,-19.997043
600,-22.455321
800,-21.189233
1000,-21.444757
1200,-19.754673
1400,-20.550282
1600,-20.460797
1800,-20.99265
2000,-15.83775
2200,-22.367518
2400,-19.911769
2600,-18.065161
2800,-18.112473
3000,-20.346023
3200,-19.97556
3400,-21.001428
3600,-20.168821
3800,-24.171973
4000,-24.054125
4200,-20.606903
4400,-20.458909
4600,-23.581861
4800,-23.977345
5000,-21.424212
5200,-19.428288
5400,-19.418401
5600,-21.492265
5800,-22.27821
6000,-19.686002
6200,-23.351901
6400,-21.619854
6600,-19.789544
6800,-21.605094
7000,-20.096466
7200,-24.660691
7400,-17.970679
7600,-13.377736
7800,-20.382404
8000,-18.497823
8200,-14.379843
8400,-22.10845
8600,-19.84288
8800,-17.478895
9000,-20.740483
9200,-22.012959
9400,-19.773594
9600,-20.893353
9800,-21.191132
10000,-18.69441
