step,reward
200,-11.546735
400,-14.569308
600,-14.866212
800,-14.869595
1000,-14.246029
1200,-14.869626
1400,-14.713428
1600,-15.107299
1800,-14.912491
2000,-14.726043
2200,-14.901983
2400,-14.799641
2600,-15.196277
2800,-15.108867
3000,-15.05688
3200,-14.321832
3400,-14.628127
3600,-14.930078
3800,-15.499837
4000,-14.952833
4200,-14.883874
4400,-14.495637
4600,-15.719481
4800,-15.235402
5000,-15.180426
5200,-14.744706
5400,-15.509701
5600,-14.637785
5800,-15.300238
6000,-14.678247
6200,-15.495766
6400,-15.152673
6600,-14.172845
6800,-14.748844
7000,-14.536473
7200,-15.727275
7400,-14.423162
7600,-13.699613
7800,-14.414775
8000,-14.532711
8200,-2.530325
8400,-14.846327
8600,-14.207689
8800,-14.190263
9000,-16.45062
9200,-15.807907
9400,-14.79356
9600,-14.769132
9800,-15.060317
10000,-14.459456
