step,reward
200,-14.154913
400,-13.631467
600,-15.370701
800,-14.994718
1000,-14.286572
1200,-15.120591
1400,-14.28259
1600,-14.356326
1800,-15.754151
2000,-14.718088
2200,-15.546058
2400,-14.798287
2600,-13.75691
2800,-15.177339
3000,-13.258939
3200,-13.151244
3400,-14.344164
3600,-15.135315
3800,-13.742336
4000,-15.235156
4200,-15.214169
4400,-13.440837
4600,-14.65748
4800,-14.585629
5000,-14.748912
5200,-14.076863
5400,-15.947867
5600,-14.836802
5800,-14.226952
6000,-14.432647
6200,-15.137076
6400,-13.265788
6600,-13.781506
6800,-14.862483
7000,-13.988871
7200,-14.083679
7400,-14.474939
7600,-14.094788
7800,-12.577178
8000,-14.252999
8200,-0.315902
8400,-14.532191
8600,-14.85449
8800,-13.284588
9000,-14.662937
9200,-14.065395
9400,-13.707813
9600,-13.890658
9800,-15.192318
10000,-13.95313
