step,reward
200,-15.045983635451012
400,-16.983652576327028
600,-19.481628296079233
800,-15.403089038285245
1000,-18.051445917107017
1200,-17.11850315637697
1400,-18.527297375464034
1600,-18.326631097173752
1800,-18.97940246069751
2000,-14.474490165102193
2200,-20.3739354239103
2400,-17.412527491946285
2600,-18.061635396233356
2800,-15.756027514627487
3000,-18.277946347553346
3200,-15.913789024852633
3400,-16.395038286412124
3600,-18.324849974742232
3800,-19.831395827716722
4000,-20.29584810479582
4200,-18.831188273949774
4400,-16.763509316157947
4600,-19.45154816078781
4800,-19.42391834612922
5000,-18.609709658624705
5200,-17.48054268472144
5400,-18.883380716542952
5600,-18.729570858557473
5800,-18.78863820107097
6000,-16.712969618768085
6200,-20.228014435487008
6400,-18.979563084683335
6600,-17.72294474150591
6800,-15.389787853142867
7000,-16.398214797955987
7200,-22.19299868055863
7400,-16.734095947948678
7600,-13.006560109672193
7800,-17.94476972381811
8000,-16.017010314632067
8200,-3.0738561616817615
8400,-19.669251789538045
8600,-18.146389497534877
8800,-16.697371809623764
9000,-19.373738768142676
9200,-19.470489387501544
9400,-18.69865522796681
9600,-18.403445090506906
9800,-19.189682514975132
10000,-16.792410082398167
