step,reward
200,-18.104601
400,-16.619351
600,-19.805978
800,-18.491963
1000,-17.949508
1200,-15.084364
1400,-14.864124
1600,-14.377468
1800,-18.095327
2000,-15.672506
2200,-16.249659
2400,-14.524717
2600,-16.648945
2800,-15.172318
3000,-15.686395
3200,-15.729652
3400,-18.059784
3600,-21.855869
3800,-15.72031
4000,-18.619335
4200,-20.842761
4400,-18.140427
4600,-20.834659
4800,-21.89411
5000,-21.064421
5200,-19.430438
5400,-19.254402
5600,-14.251245
5800,-15.250582
6000,-14.389179
6200,-17.459175
6400,-17.895913
6600,-15.506779
6800,-18.782164
7000,-14.948675
7200,-23.14396
7400,-14.900373
7600,-12.882261
7800,-14.426089
8000,-19.876901
8200,-14.772747
8400,-14.90472
8600,-18.197346
8800,-12.849848
9000,-14.09597
9200,-21.266
9400,-18.618684
9600,-16.897335
9800,-19.031514
10000,-14.184484
