step,reward
200,-14.4072
400,-14.150708
600,-15.233709
800,-15.202977
1000,-14.898378
1200,-14.779709
1400,-14.685741
1600,-15.624095
1800,-15.126831
2000,-14.863421
2200,-15.113953
2400,-14.687222
2600,-15.581497
2800,-15.079637
3000,-14.130028
3200,-14.23115
3400,-14.881557
3600,-14.95215
3800,-14.870365
4000,-15.152639
4200,-14.668074
4400,-14.180678
4600,-14.738731
4800,-14.946634
5000,-15.161076
5200,-15.007298
5400,-15.614751
5600,-13.685936
5800,-14.952294
6000,-14.747329
6200,-15.584836
6400,-14.227867
6600,-14.881116
6800,-15.024725
7000,-13.878811
7200,-15.270859
7400,-14.561684
7600,-14.363455
7800,-13.591325
8000,-16.678278
8200,-14.108855
8400,-14.614957
8600,-15.069257
8800,-14.103313
9000,-14.579844
9200,-17.135719
9400,-15.294207
9600,-14.251567
9800,-15.545542
10000,-15.046205
