step,reward
200,-14.226151607672294
400,-17.46911032743536
600,-20.880061473745908
800,-16.241199835370526
1000,-20.01667493286099
1200,-18.622510082376973
1400,-20.593828654121072
1600,-21.176800526756555
1800,-20.946089667364177
2000,-16.112525844944557
2200,-20.998137429676266
2400,-19.983291279293226
2600,-18.94894926624462
2800,-18.580702771409438
3000,-20.45934239260022
3200,-17.700943419084044
3400,-17.78235680241213
3600,-19.17178885327677
3800,-21.24788911337298
4000,-21.62000378858197
4200,-19.971877002074788
4400,-17.96853643728563
4600,-21.432133377272162
4800,-21.053700480801083
5000,-18.728067906898666
5200,-19.015877505406824
5400,-19.98656429132073
5600,-19.625874938159352
5800,-19.958508694737635
6000,-18.539026668782412
6200,-21.092909230018257
6400,-20.43085313218333
6600,-19.54172413639361
6800,-18.04773724410402
7000,-17.537405176409113
7200,-22.74813719025864
7400,-18.406006290504244
7600,-12.319339288277332
7800,-19.90480974659588
8000,-17.678951564387138
8200,-13.749863656140652
8400,-20.990147216028603
8600,-19.064542124185
8800,-16.355732481051895
9000,-21.093843755236428
9200,-21.487927048704663
9400,-20.148897394701184
9600,-19.900898728638186
9800,-20.36386778201595
10000,-19.72900329509205
