step,reward
200,-14.92043
400,-13.853358
600,-15.039543
800,-14.65375
1000,-15.011597
1200,-14.969608
1400,-14.409704
1600,-14.772204
1800,-14.930527
2000,-14.127841
2200,-14.005908
2400,-14.884891
2600,-14.812859
2800,-14.989166
3000,-15.550126
3200,-15.423394
3400,-14.851619
3600,-14.925329
3800,-15.807681
4000,-15.347124
4200,-14.664015
4400,-14.860961
4600,-14.366205
4800,-15.479585
5000,-15.554416
5200,-14.575944
5400,-15.103497
5600,-13.574653
5800,-14.239877
6000,-14.208302
6200,-14.760323
6400,-13.81568
6600,-15.656752
6800,-14.83134
7000,-13.732101
7200,-14.787849
7400,-14.876809
7600,-13.624879
7800,-14.356218
8000,-14.346921
8200,-0.342565
8400,-14.976179
8600,-15.090614
8800,-14.133189
9000,-13.691195
9200,-16.059742
9400,-15.304895
9600,-13.806658
9800,-14.662941
10000,-13.412561
