step,reward
200,-14.826489
400,-14.924007
600,-16.115618
800,-14.423753
1000,-14.001038
1200,-15.491837
1400,-15.018169
1600,-14.435002
1800,-14.875342
2000,-13.991641
2200,-14.410416
2400,-13.944215
2600,-14.783934
2800,-14.88488
3000,-14.533972
3200,-14.990433
3400,-15.162588
3600,-18.803543
3800,-20.434804
4000,-14.34301
4200,-14.147665
4400,-13.952591
4600,-15.289504
4800,-15.880947
5000,-17.215657
5200,-18.891468
5400,-14.873228
5600,-13.42113
5800,-15.776044
6000,-14.502059
6200,-14.929178
6400,-13.585839
6600,-17.521926
6800,-14.784364
7000,-14.137835
7200,-16.879123
7400,-15.280183
7600,-13.551738
7800,-14.236507
8000,-14.289673
8200,-0.314656
8400,-15.689301
8600,-17.401582
8800,-13.751843
9000,-14.606602
9200,-15.618656
9400,-18.072132
9600,-14.298945
9800,-14.604438
10000,-14.092397
