step,reward
200,-13.88472920093168
400,-14.086735477800499
600,-15.563042576596631
800,-14.337614086991353
1000,-15.070098018088162
1200,-14.986682003589461
1400,-14.281678122065724
1600,-14.460169441969382
1800,-14.727797634043656
2000,-14.995403592872972
2200,-14.94601523856098
2400,-14.402742374383058
2600,-15.922124186277891
2800,-14.977305260934118
3000,-14.588930694425258
3200,-14.02580775473751
3400,-14.71652546444296
3600,-15.493548406901155
3800,-14.19144146046878
4000,-15.68187378814168
4200,-15.160045738373938
4400,-13.887497450593282
4600,-14.558589753065098
4800,-15.397582958169105
5000,-15.143818288033298
5200,-15.517056510960849
5400,-15.223120528706307
5600,-13.651144949376894
5800,-14.667255730510009
6000,-15.03625879523478
6200,-15.73824736046598
6400,-13.996209628355023
6600,-15.224287004514784
6800,-15.003465446888335
7000,-14.567657347622449
7200,-15.355834743956992
7400,-14.980664960024923
7600,-14.32355304170896
7800,-14.250815945935726
8000,-15.026784210897487
8200,-14.147249507469207
8400,-14.315597177445603
8600,-14.366792550785275
8800,-13.884721635512397
9000,-14.45095844883945
9200,-16.374011925450134
9400,-14.67003947254687
9600,-13.848970231259216
9800,-15.517665325286401
10000,-14.388351789671614
