step,reward
200,-16.163251
400,-17.23854
600,-19.683307
800,-16.378968
1000,-20.823243
1200,-14.871309
1400,-14.874836
1600,-16.189499
1800,-15.753063
2000,-14.730279
2200,-18.340666
2400,-15.58032
2600,-14.576627
2800,-14.358417
3000,-15.759469
3200,-16.25984
3400,-16.345982
3600,-18.233734
3800,-19.741238
4000,-18.595535
4200,-18.350573
4400,-15.798782
4600,-20.313575
4800,-20.93835
5000,-17.795248
5200,-17.42871
5400,-17.786898
5600,-16.291264
5800,-16.130121
6000,-16.049272
6200,-17.862137
6400,-19.281887
6600,-14.72583
6800,-15.281201
7000,-14.615664
7200,-22.21564
7400,-14.423992
7600,-13.792406
7800,-14.9878
8000,-14.469513
8200,-4.140533
8400,-21.073509
8600,-18.273352
8800,-18.905218
9000,-20.932359
9200,-22.294113
9400,-18.557221
9600,-18.455087
9800,-20.621916
10000,-17.46835
