step,reward
200,-15.105905
400,-13.730297
600,-15.06879
800,-14.979473
1000,-15.153991
1200,-15.092778
1400,-14.8449
1600,-14.65417
1800,-15.691801
2000,-14.802602
2200,-14.836302
2400,-15.349517
2600,-15.078723
2800,-15.100394
3000,-14.285368
3200,-14.520144
3400,-15.655639
3600,-15.156457
3800,-14.713593
4000,-14.713717
4200,-14.624124
4400,-14.567954
4600,-15.014201
4800,-14.710541
5000,-14.897855
5200,-14.646789
5400,-15.500414
5600,-14.458799
5800,-15.246766
6000,-14.47631
6200,-15.450545
6400,-14.169135
6600,-15.304121
6800,-15.172183
7000,-13.796693
7200,-15.662173
7400,-14.596422
7600,-14.363477
7800,-14.094321
8000,-14.080485
8200,-14.272303
8400,-14.609572
8600,-14.926458
8800,-13.804022
9000,-14.620905
9200,-16.157977
9400,-14.629861
9600,-13.664039
9800,-15.011786
10000,-13.113561
10200,-14.815356
