step,reward
200,-14.937169
400,-13.933927
600,-15.372542
800,-14.83641
1000,-14.942042
1200,-15.753897
1400,-14.081363
1600,-14.272038
1800,-14.484962
2000,-14.236819
2200,-13.958119
2400,-14.517511
2600,-14.341736
2800,-14.354311
3000,-14.913625
3200,-15.34269
3400,-14.770949
3600,-14.978208
3800,-15.767568
4000,-15.267136
4200,-14.746568
4400,-14.713621
4600,-14.204417
4800,-15.440406
5000,-15.372509
5200,-13.514673
5400,-14.269855
5600,-13.67113
5800,-14.438508
6000,-14.228898
6200,-15.340649
6400,-13.573893
6600,-14.363626
6800,-14.774051
7000,-14.056524
7200,-14.032655
7400,-14.549371
7600,-13.6953
7800,-13.366739
8000,-14.343327
8200,-0.343348
8400,-15.256095
8600,-14.927323
8800,-13.737531
9000,-13.918841
9200,-15.297395
9400,-14.503188
9600,-13.609591
9800,-15.131298
10000,-13.415386
