step,reward
200,-19.235759
400,-19.883463
600,-20.084597
800,-19.566378
1000,-20.77201
1200,-19.590114
1400,-20.346318
1600,-20.587929
1800,-20.413808
2000,-15.847836
2200,-20.296189
2400,-20.970763
2600,-17.762737
2800,-17.830497
3000,-20.36588
3200,-19.013259
3400,-19.374439
3600,-20.246067
3800,-22.724021
4000,-23.022954
4200,-20.969494
4400,-19.464696
4600,-21.928676
4800,-21.95176
5000,-21.097755
5200,-22.119281
5400,-23.127116
5600,-21.335621
5800,-20.616643
6000,-20.185353
6200,-22.756106
6400,-22.416795
6600,-21.259126
6800,-21.537883
7000,-19.781643
7200,-23.948446
7400,-18.469939
7600,-14.658659
7800,-19.771016
8000,-18.668851
8200,-15.267592
8400,-19.823362
8600,-20.014698
8800,-17.925192
9000,-20.410323
9200,-21.668415
9400,-19.934408
9600,-19.365746
9800,-20.039917
10000,-19.028203
