step,reward
200,-14.308682
400,-13.896834
600,-14.572722
800,-14.629945
1000,-13.992457
1200,-15.326656
1400,-14.258891
1600,-14.062337
1800,-14.791334
2000,-14.86702
2200,-14.423365
2400,-14.770618
2600,-15.043481
2800,-14.577488
3000,-14.762373
3200,-14.063594
3400,-14.85741
3600,-15.031747
3800,-14.452187
4000,-14.779647
4200,-14.658977
4400,-13.941624
4600,-14.907707
4800,-14.605457
5000,-14.621057
5200,-14.714691
5400,-14.712692
5600,-14.467601
5800,-14.195333
6000,-14.083298
6200,-15.077533
6400,-14.213087
6600,-13.987298
6800,-14.888944
7000,-14.264938
7200,-14.08307
7400,-14.594301
7600,-12.980132
7800,-12.854187
8000,-14.396039
8200,-13.446825
8400,-14.632407
8600,-14.869393
8800,-13.339915
9000,-13.898507
9200,-14.448583
9400,-14.65899
9600,-14.049281
9800,-15.412636
10000,-13.294527
