step,reward
200,-14.630270250261008
400,-13.901240972692648
600,-15.716989338602787
800,-14.957041561641443
1000,-14.652819088571805
1200,-15.564227746090827
1400,-14.850204668749509
1600,-15.139100650999186
1800,-17.91130612651517
2000,-14.303834552296594
2200,-14.710397238474288
2400,-14.54889878411061
2600,-15.366841474925614
2800,-14.672648909195207
3000,-16.11412863925811
3200,-14.374074160945389
3400,-14.455809650653611
3600,-15.052712782714728
3800,-15.054252775227233
4000,-15.939395112385863
4200,-14.864499292501215
4400,-13.894707011427638
4600,-14.738439018253368
4800,-16.33573012064237
5000,-15.48561375837716
5200,-17.267050921259433
5400,-15.026043679293908
5600,-14.171737357489981
5800,-14.870424881993051
6000,-14.384112894222712
6200,-15.55018984026607
6400,-13.589245373986909
6600,-17.06142432871909
6800,-15.305054392359665
7000,-13.875235643908606
7200,-15.162845050129691
7400,-14.362887153428401
7600,-14.643730922382902
7800,-14.546492364360702
8000,-14.004737692799534
8200,-14.090802560766502
8400,-14.890965535336779
8600,-14.67710139696746
8800,-13.553337163712724
9000,-14.590215094399149
9200,-16.44621100169141
9400,-15.855671175433725
9600,-13.721277051131844
9800,-15.369678175679956
10000,-13.725961910713005
