step,reward
200,-14.713858374382419
400,-14.183836333744766
600,-15.308528541529766
800,-13.81091940046893
1000,-15.06645664731057
1200,-15.285800100821515
1400,-13.23304925177226
1600,-14.417707664812612
1800,-15.300882997454346
2000,-14.246346809538087
2200,-1.3523422602836723
2400,-14.77020291873134
2600,-14.46090145467192
2800,-14.195066918279103
3000,-14.11116913041106
3200,-14.74676925462399
3400,-14.675613164127109
3600,-15.15428947161954
3800,-14.208594320277026
4000,-15.030403485386618
4200,-14.711964968552332
4400,-13.134218741967747
4600,-13.698194774372757
4800,-14.97288988115956
5000,-14.562814666330292
5200,-14.217913411344565
5400,-14.851640234583273
5600,-13.158143854325168
5800,-14.399653616533081
6000,-14.190255937667827
6200,-14.544069913196152
6400,-12.973639528675504
6600,-15.524477761964476
6800,-14.787455476432603
7000,-14.293447288759763
7200,-13.670790574146935
7400,-14.473951692400723
7600,-13.86320761451364
7800,-13.521176064863642
8000,-14.313571099869215
8200,-0.342464238399702
8400,-15.367279748125714
8600,-14.820762580255192
8800,-13.830918332685142
9000,-13.689420108921672
9200,-14.762456633003556
9400,-14.591760817979683
9600,-13.494767596631524
9800,-14.96614001341709
10000,-13.872598947731424
