step,reward
200,-14.374333
400,-13.655497
600,-15.941626
800,-15.242337
1000,-16.273501
1200,-16.58464
1400,-15.642473
1600,-19.825805
1800,-17.929823
2000,-15.053771
2200,-16.510673
2400,-17.490626
2600,-18.846956
2800,-18.118041
3000,-17.182072
3200,-17.792299
3400,-16.367337
3600,-20.211303
3800,-19.522553
4000,-17.077638
4200,-17.487812
4400,-18.395258
4600,-17.687994
4800,-16.600779
5000,-19.751307
5200,-20.102977
5400,-19.927357
5600,-17.426302
5800,-14.565216
6000,-14.452772
6200,-15.937124
6400,-15.290299
6600,-18.942314
6800,-16.693894
7000,-13.845351
7200,-18.329174
7400,-18.292254
7600,-15.355281
7800,-19.51949
8000,-15.548594
8200,-0.31413
8400,-16.588969
8600,-17.236502
8800,-17.83125
9000,-14.087743
9200,-20.779762
9400,-18.396366
9600,-16.363374
9800,-17.515746
10000,-14.503254
