step,reward
200,-14.765099
400,-14.959751
600,-16.272265
800,-15.033561
1000,-15.111284
1200,-16.542733
1400,-16.357211
1600,-15.30916
1800,-17.668014
2000,-14.557655
2200,-15.043007
2400,-16.56706
2600,-17.38114
2800,-17.723179
3000,-16.663512
3200,-16.293946
3400,-16.792185
3600,-16.148222
3800,-14.441392
4000,-14.442465
4200,-14.125268
4400,-13.70018
4600,-15.422982
4800,-15.893886
5000,-17.904396
5200,-14.22167
5400,-17.226005
5600,-17.222803
5800,-15.514416
6000,-15.846974
6200,-14.846208
6400,-14.024896
6600,-17.330889
6800,-14.831901
7000,-14.005615
7200,-13.932045
7400,-15.540194
7600,-15.008773
7800,-14.893043
8000,-14.313114
8200,-0.315502
8400,-14.267348
8600,-16.693181
8800,-16.138811
9000,-14.858713
9200,-15.831422
9400,-18.141792
9600,-14.116443
9800,-15.098165
10000,-13.549018
