step,reward
200,-14.934479
400,-13.867132
600,-14.696548
800,-14.642939
1000,-14.817544
1200,-15.562592
1400,-14.240686
1600,-14.12254
1800,-14.416292
2000,-14.305265
2200,-13.956126
2400,-14.709204
2600,-14.441169
2800,-14.502677
3000,-14.859308
3200,-14.964376
3400,-14.747843
3600,-14.987676
3800,-15.230105
4000,-14.732149
4200,-14.531171
4400,-14.347768
4600,-14.096438
4800,-14.56096
5000,-14.549134
5200,-13.622888
5400,-14.46766
5600,-13.588838
5800,-13.874845
6000,-14.310556
6200,-15.256983
6400,-13.740946
6600,-14.361614
6800,-14.840671
7000,-13.969698
7200,-13.997236
7400,-13.939092
7600,-13.5488
7800,-13.260992
8000,-14.315888
8200,-0.343348
8400,-14.937055
8600,-14.903597
8800,-13.635413
9000,-13.629252
9200,-15.296404
9400,-14.524666
9600,-13.621584
9800,-15.12383
10000,-13.369156
