step,reward
200,-17.683807
400,-19.858313
600,-22.183977
800,-20.895132
1000,-20.915414
1200,-18.439403
1400,-20.543891
1600,-20.720187
1800,-20.333014
2000,-15.371474
2200,-19.648508
2400,-19.709658
2600,-18.075289
2800,-18.036481
3000,-16.879887
3200,-19.540952
3400,-20.55586
3600,-20.73156
3800,-23.295105
4000,-22.415484
4200,-21.269294
4400,-20.576481
4600,-22.642882
4800,-23.30418
5000,-21.249495
5200,-20.194018
5400,-21.352707
5600,-20.498642
5800,-21.244371
6000,-20.467648
6200,-23.938473
6400,-21.96247
6600,-20.82976
6800,-21.585978
7000,-20.21209
7200,-25.011017
7400,-18.702898
7600,-10.782247
7800,-21.980838
8000,-18.997068
8200,-3.287678
8400,-19.831921
8600,-17.590761
8800,-17.822277
9000,-20.265966
9200,-22.208106
9400,-20.91076
9600,-20.465033
9800,-21.512347
10000,-19.552507
