step,reward
200,-14.058642
400,-13.653875
600,-15.723173
800,-15.415828
1000,-14.68394
1200,-15.151609
1400,-14.657219
1600,-14.55175
1800,-15.147628
2000,-14.860035
2200,-14.584342
2400,-13.965809
2600,-14.716103
2800,-14.781702
3000,-14.925593
3200,-13.727568
3400,-15.73683
3600,-14.480114
3800,-14.664822
4000,-14.82593
4200,-14.630902
4400,-14.463848
4600,-15.550611
4800,-14.750797
5000,-15.30202
5200,-15.910365
5400,-14.372845
5600,-13.920345
5800,-14.167834
6000,-15.378354
6200,-15.486267
6400,-14.472575
6600,-15.021816
6800,-15.717722
7000,-14.377317
7200,-16.232568
7400,-14.336736
7600,-14.538985
7800,-14.412758
8000,-15.437854
8200,-14.196169
8400,-15.586591
8600,-15.600652
8800,-13.993864
9000,-14.913675
9200,-16.925615
9400,-15.027067
9600,-14.007606
9800,-15.208549
10000,-14.012158
