step,reward
200,-14.297573930733584
400,-13.910576888634058
600,-14.887441021092641
800,-14.775208044115095
1000,-14.34242209574266
1200,-15.095091551620524
1400,-14.629877477234185
1600,-14.468541314323938
1800,-14.83252921130088
2000,-14.557449778135997
2200,-14.497121698216825
2400,-14.944652887921729
2600,-15.243885114931189
2800,-14.82404299788971
3000,-14.99748759396164
3200,-14.145488576676197
3400,-15.025541271822917
3600,-15.342442119193592
3800,-14.600737486259792
4000,-14.857149405645266
4200,-14.640140093754843
4400,-14.02367673171627
4600,-14.791984036440352
4800,-14.876420169316223
5000,-15.209939602685044
5200,-15.333028336855524
5400,-15.247342091646088
5600,-14.503042160706523
5800,-14.347794135863785
6000,-14.185502048864851
6200,-15.064133978457088
6400,-14.0968025799145
6600,-14.812511397702295
6800,-15.059352944693444
7000,-14.37832274975512
7200,-15.367241963524927
7400,-15.098920214932468
7600,-12.968959123019024
7800,-12.955562955254784
8000,-14.634307576973006
8200,-13.521734975561698
8400,-14.867977307508225
8600,-14.929693244290647
8800,-13.880933314709047
9000,-14.180025591647976
9200,-14.759616751280252
9400,-14.704204561520674
9600,-14.209653560531931
9800,-15.424386768862316
10000,-13.462333672314577
