step,reward
200,-14.780911
400,-14.435683
600,-15.517989
800,-15.447218
1000,-15.615444
1200,-15.173644
1400,-15.352516
1600,-16.702101
1800,-16.340892
2000,-15.924683
2200,-16.431056
2400,-15.125064
2600,-15.475333
2800,-15.852335
3000,-15.497473
3200,-15.19595
3400,-16.060234
3600,-15.304421
3800,-16.186506
4000,-16.245454
4200,-15.471566
4400,-14.406834
4600,-16.509706
4800,-16.434024
5000,-15.300407
5200,-16.480022
5400,-16.556872
5600,-15.881322
5800,-14.435755
6000,-15.268376
6200,-16.336293
6400,-15.484761
6600,-15.226588
6800,-16.041545
7000,-14.747835
7200,-17.695113
7400,-15.475691
7600,-14.825446
7800,-16.106514
8000,-15.610334
8200,-14.279845
8400,-16.055285
8600,-15.529715
8800,-15.157626
9000,-15.379181
9200,-17.57476
9400,-15.502103
9600,-15.10744
9800,-15.767372
10000,-15.847024
