step,reward
200,-11.322983
400,-14.808161
600,-15.523936
800,-14.874742
1000,-14.371237
1200,-14.786705
1400,-14.764126
1600,-15.20061
1800,-14.874647
2000,-14.639439
2200,-16.48217
2400,-15.574195
2600,-15.356573
2800,-15.058858
3000,-15.52557
3200,-14.77116
3400,-15.052929
3600,-14.978779
3800,-16.121466
4000,-15.993763
4200,-16.004056
4400,-14.853671
4600,-16.346079
4800,-16.006433
5000,-15.419155
5200,-14.950116
5400,-15.729096
5600,-15.205797
5800,-15.125201
6000,-14.8287
6200,-16.359486
6400,-16.281169
6600,-14.500432
6800,-14.949753
7000,-14.419773
7200,-17.403338
7400,-15.176483
7600,-13.533694
7800,-15.15955
8000,-14.385875
8200,-2.561488
8400,-15.207136
8600,-15.2945
8800,-13.437334
9000,-15.820417
9200,-16.2451
9400,-15.709136
9600,-15.303973
9800,-16.265766
10000,-15.040732
