step,reward
200,-14.249383
400,-12.932511
600,-15.184179
800,-15.942487
1000,-15.279152
1200,-14.831003
1400,-13.823743
1600,-14.988241
1800,-15.352417
2000,-14.54363
2200,-15.056168
2400,-13.278087
2600,-14.946185
2800,-14.784973
3000,-14.668779
3200,-13.618389
3400,-15.063185
3600,-14.70861
3800,-10.477482
4000,-14.732719
4200,-14.969739
4400,-13.827065
4600,-15.228248
4800,-15.262162
5000,-14.686679
5200,-14.952239
5400,-14.546276
5600,-15.118854
5800,-15.021191
6000,-14.386061
6200,-14.567559
6400,-14.708286
6600,-15.469786
6800,-15.43139
7000,-14.689377
7200,-15.511454
7400,-14.382544
7600,-14.096635
7800,-14.25243
8000,-14.328969
8200,-13.938663
8400,-14.503273
8600,-15.773331
8800,-13.53636
9000,-14.086198
9200,-16.326547
9400,-14.430665
9600,-14.063424
9800,-15.530294
10000,-12.792244
