step,reward
200,-16.811841
400,-15.510532
600,-19.678315
800,-15.372683
1000,-17.866299
1200,-15.413196
1400,-16.227189
1600,-14.36106
1800,-18.127074
2000,-18.579437
2200,-18.07404
2400,-15.590075
2600,-19.373832
2800,-18.03549
3000,-16.82298
3200,-15.010892
3400,-16.837236
3600,-19.670314
3800,-15.689375
4000,-19.896397
4200,-17.808633
4400,-14.955817
4600,-17.901647
4800,-16.928464
5000,-18.531275
5200,-19.111064
5400,-19.107642
5600,-17.105214
5800,-18.064798
6000,-14.66841
6200,-17.09135
6400,-17.791003
6600,-15.346159
6800,-16.606022
7000,-15.088296
7200,-22.098239
7400,-15.566333
7600,-15.755502
7800,-15.892577
8000,-20.01942
8200,-15.197219
8400,-14.863892
8600,-17.83895
8800,-15.225899
9000,-14.1294
9200,-21.154918
9400,-15.902612
9600,-16.162842
9800,-19.055829
10000,-14.438687
10200,-15.082136
