step,reward
200,-15.253825
400,-14.239842
600,-15.083012
800,-15.322599
1000,-14.968165
1200,-15.193121
1400,-15.073315
1600,-14.487518
1800,-15.917201
2000,-14.873484
2200,-16.356311
2400,-15.150124
2600,-13.893393
2800,-15.479768
3000,-13.691233
3200,-15.332137
3400,-15.428883
3600,-14.419467
3800,-13.927882
4000,-14.041446
4200,-14.466154
4400,-14.359342
4600,-15.429424
4800,-14.968731
5000,-14.556767
5200,-15.926513
5400,-14.581249
5600,-15.794858
5800,-14.227988
6000,-15.533249
6200,-15.208449
6400,-15.133993
6600,-15.008409
6800,-15.233663
7000,-14.780794
7200,-16.454462
7400,-15.061707
7600,-14.786158
7800,-14.50968
8000,-15.31164
8200,-14.102822
8400,-16.170927
8600,-14.577339
8800,-13.497311
9000,-15.968315
9200,-17.689177
9400,-14.194779
9600,-14.63987
9800,-14.466982
10000,-14.642631
