step,reward
200,-14.378709
400,-14.275618
600,-15.553704
800,-14.28634
1000,-15.476309
1200,-13.883367
1400,-14.101128
1600,-14.572606
1800,-14.513623
2000,-14.958945
2200,-14.487521
2400,-13.947557
2600,-15.761267
2800,-15.032294
3000,-15.234273
3200,-14.377513
3400,-15.702947
3600,-16.049366
3800,-14.082936
4000,-14.585777
4200,-14.637191
4400,-13.387327
4600,-15.16741
4800,-15.876006
5000,-15.452061
5200,-15.848784
5400,-16.771805
5600,-14.644188
5800,-14.695102
6000,-14.666437
6200,-14.655232
6400,-13.142154
6600,-15.687922
6800,-14.553395
7000,-14.48664
7200,-16.716237
7400,-15.145626
7600,-13.670793
7800,-16.121931
8000,-16.038842
8200,-14.419077
8400,-14.83669
8600,-14.077493
8800,-14.768698
9000,-13.989274
9200,-16.713966
9400,-14.260854
9600,-13.482766
9800,-15.941208
10000,-14.223771
