step,reward
200,-14.306091
400,-14.231931
600,-15.053868
800,-14.175911
1000,-14.894335
1200,-15.324619
1400,-13.831079
1600,-13.905513
1800,-14.00944
2000,-14.406556
2200,-14.268837
2400,-13.762926
2600,-14.972137
2800,-14.664213
3000,-14.600994
3200,-13.313122
3400,-15.174313
3600,-15.009514
3800,-13.875686
4000,-14.487453
4200,-14.594468
4400,-13.136441
4600,-14.63687
4800,-14.641733
5000,-14.645835
5200,-14.27829
5400,-15.433054
5600,-14.282623
5800,-14.713976
6000,-14.5108
6200,-15.115255
6400,-13.045301
6600,-14.195733
6800,-14.611404
7000,-14.558153
7200,-14.079788
7400,-14.218444
7600,-13.780032
7800,-14.55273
8000,-14.872732
8200,-14.027426
8400,-14.58732
8600,-14.165709
8800,-13.628205
9000,-13.717385
9200,-14.810622
9400,-13.617733
9600,-13.164408
9800,-15.635601
10000,-13.796992
