step,reward
200,-14.205855736723285
400,-13.71715447552036
600,-14.832094938232537
800,-14.44438859815644
1000,-15.086603403213974
1200,-14.507051843299717
1400,-13.966048574163063
1600,-14.60404052061571
1800,-14.595394662924221
2000,-14.545941510465918
2200,-14.45607122531341
2400,-14.39438828476233
2600,-15.317609775289199
2800,-14.676074032960006
3000,-14.8557081314949
3200,-14.180094849981652
3400,-14.99406147657519
3600,-15.368562661213454
3800,-14.144156898073428
4000,-13.967697105254564
4200,-14.80805273040374
4400,-13.619980771964332
4600,-13.902877286148938
4800,-15.3705799908211
5000,-15.017224186648257
5200,-14.811366583124038
5400,-15.213812630400254
5600,-13.61159464651021
5800,-14.544750886415393
6000,-14.572737532269306
6200,-15.282996292690216
6400,-13.032573536596393
6600,-15.229971752414686
6800,-14.832216415975541
7000,-14.120952332786729
7200,-13.5112439899608
7400,-14.460805868130167
7600,-13.127449806179019
7800,-14.788517391702715
8000,-15.257443869214006
8200,-0.3403882596720881
8400,-15.144302531270371
8600,-14.413923850430947
8800,-13.36151406610855
9000,-14.6207417847865
9200,-14.738634484474723
9400,-14.414358128025253
9600,-13.41196352860181
9800,-15.409608905108264
10000,-13.631353670014159
