step,reward
200,-15.498261
400,-14.449937
600,-15.902506
800,-15.872784
1000,-16.367218
1200,-14.738756
1400,-14.113783
1600,-14.215101
1800,-15.497152
2000,-14.713312
2200,-14.744762
2400,-14.892574
2600,-14.457031
2800,-15.156886
3000,-14.477123
3200,-14.568333
3400,-15.106959
3600,-14.483817
3800,-14.469889
4000,-14.376839
4200,-15.321897
4400,-14.51918
4600,-16.741798
4800,-16.273622
5000,-14.992061
5200,-15.014546
5400,-13.823195
5600,-14.913771
5800,-14.881272
6000,-14.686319
6200,-16.093892
6400,-14.947434
6600,-16.018073
6800,-16.606983
7000,-14.581733
7200,-16.327683
7400,-14.94847
7600,-13.614139
7800,-15.924588
8000,-14.980099
8200,-14.192691
8400,-15.33826
8600,-16.01836
8800,-13.732807
9000,-15.190841
9200,-16.491305
9400,-14.857298
9600,-14.123967
9800,-15.127561
10000,-14.519347
