step,reward
200,-11.694727
400,-14.425682
600,-15.890378
800,-15.130198
1000,-14.748501
1200,-15.038288
1400,-15.50194
1600,-16.677569
1800,-15.964461
2000,-14.645486
2200,-16.151308
2400,-15.711667
2600,-15.726038
2800,-15.659166
3000,-15.681787
3200,-15.061318
3400,-15.229376
3600,-15.506483
3800,-15.960511
4000,-16.36425
4200,-15.850052
4400,-14.743771
4600,-16.50102
4800,-16.431531
5000,-15.127957
5200,-15.093286
5400,-16.395284
5600,-15.795716
5800,-15.957027
6000,-15.395567
6200,-16.708984
6400,-16.634943
6600,-15.611614
6800,-15.550286
7000,-14.895587
7200,-17.716116
7400,-15.35205
7600,-10.458952
7800,-16.041011
8000,-15.064571
8200,-9.529975
8400,-16.248027
8600,-15.81666
8800,-14.065774
9000,-16.686016
9200,-17.374603
9400,-15.951484
9600,-16.083948
9800,-16.759874
10000,-15.957732
