step,reward
200,-13.561098
400,-14.110244
600,-15.016067
800,-14.421094
1000,-15.110727
1200,-14.114575
1400,-13.506329
1600,-14.981279
1800,-15.193691
2000,-14.334752
2200,-1.367969
2400,-14.254437
2600,-14.551773
2800,-14.72685
3000,-15.502335
3200,-14.917035
3400,-14.530875
3600,-15.043008
3800,-14.490856
4000,-13.907
4200,-14.967523
4400,-13.88969
4600,-13.873196
4800,-15.583107
5000,-15.56403
5200,-14.377603
5400,-15.826562
5600,-13.294608
5800,-14.168361
6000,-13.981438
6200,-14.031289
6400,-11.98326
6600,-15.619793
6800,-14.323385
7000,-14.124
7200,-14.382411
7400,-14.414648
7600,-13.898824
7800,-12.721081
8000,-14.57389
8200,-0.342565
8400,-14.992349
8600,-14.329854
8800,-12.718019
9000,-13.425642
9200,-15.965253
9400,-15.009484
9600,-13.330417
9800,-14.36339
10000,-13.750958
