step,reward
200,-11.628723
400,-14.69918
600,-15.900554
800,-15.129218
1000,-14.775098
1200,-14.987789
1400,-15.488693
1600,-16.09715
1800,-15.957717
2000,-14.731406
2200,-16.170533
2400,-15.711498
2600,-14.879623
2800,-15.506682
3000,-15.663025
3200,-15.032302
3400,-15.042632
3600,-15.547415
3800,-15.894114
4000,-15.949298
4200,-14.984669
4400,-14.804491
4600,-16.419117
4800,-16.549446
5000,-15.459615
5200,-15.05712
5400,-16.213909
5600,-15.493826
5800,-15.228646
6000,-15.459744
6200,-16.394815
6400,-16.12302
6600,-14.917934
6800,-14.876469
7000,-14.630802
7200,-16.483375
7400,-15.056674
7600,-12.619547
7800,-15.194589
8000,-14.442969
8200,-2.5419
8400,-15.117571
8600,-14.754367
8800,-14.290767
9000,-15.5767
9200,-16.028097
9400,-14.796043
9600,-15.006017
9800,-15.592453
10000,-14.301452
