step,reward
200,-14.106714331514816
400,-13.59984199890291
600,-15.447059864131973
800,-14.921583247319935
1000,-14.162435879191268
1200,-15.380450707219477
1400,-14.527522291860194
1600,-14.308647648687051
1800,-15.682135529817113
2000,-14.602640144182056
2200,-15.828345135232455
2400,-14.844183648218474
2600,-13.78245280095555
2800,-15.152522997971436
3000,-13.207379882508418
3200,-13.208941559094063
3400,-14.64438853558606
3600,-15.1349171575966
3800,-14.000766621188385
4000,-15.936318241382311
4200,-15.819392915909296
4400,-13.436786229822914
4600,-14.664627216787661
4800,-14.726597493573106
5000,-14.89067904060054
5200,-14.214994623119736
5400,-15.79677283091272
5600,-14.624410542623803
5800,-14.235700460388868
6000,-14.441749367784208
6200,-15.32079189238053
6400,-13.324543961791296
6600,-13.846687973819858
6800,-15.457537621036408
7000,-14.004576503532938
7200,-14.653353553709056
7400,-14.69329347720353
7600,-14.101741189807559
7800,-12.609105197614948
8000,-14.420783292860584
8200,-0.3119530663664991
8400,-14.709664700838841
8600,-15.20392374791413
8800,-13.297146295431922
9000,-15.032789449877264
9200,-14.111566363744664
9400,-14.071867550152662
9600,-14.01147045692373
9800,-15.04368496048514
10000,-14.296845931986253
