step,reward
200,-13.273295
400,-14.015821
600,-14.829793
800,-14.317135
1000,-15.099352
1200,-15.153973
1400,-13.550791
1600,-15.271854
1800,-15.55084
2000,-13.757648
2200,-14.212431
2400,-14.723781
2600,-14.950562
2800,-14.901806
3000,-15.589509
3200,-15.313745
3400,-14.771253
3600,-15.140191
3800,-15.080541
4000,-15.144354
4200,-15.188088
4400,-14.832046
4600,-14.274976
4800,-14.400928
5000,-15.569065
5200,-15.534831
5400,-15.663235
5600,-12.822136
5800,-14.320705
6000,-14.296472
6200,-13.542261
6400,-13.137907
6600,-15.684198
6800,-14.562439
7000,-13.894584
7200,-14.76598
7400,-14.822609
7600,-14.112567
7800,-14.227104
8000,-15.59154
8200,-0.342588
8400,-15.00268
8600,-14.846288
8800,-14.297016
9000,-13.560144
9200,-16.205996
9400,-15.040352
9600,-13.30345
9800,-14.815798
10000,-13.274882
